DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20191021,9OR7ZM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,9OR81601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,83851001,26387,SMARTPHONE LG K8 PLUS PLATINUM               
20191021,99QGUQ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,16462901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,14800701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,17562101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,99DA6601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,99ICGD01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,99N5QS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,9OR86P01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,9O1ITB01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191021,9O1ITB01,25700,TABLET NB273 M7S PLUS 8GB PRETO              
20191021,9O1ITB01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,10316701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,99DBHF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,18141601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191021,56156501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191020,9O89VC01,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20191020,9OAY8M01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191020,69366101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191020,69366101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191020,59168401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,47834001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,47834001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191019,42007001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99L3EB01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99H7SY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99F6SW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OO56501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,61983901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99GOIQ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,48707401,21823,PEN DRIVE SONY R 8GB USMRGR                  
20191019,9O17MR01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,40280501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OHGHM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99DFSI01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,90290601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,999GS901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,78945901,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191019,21497801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,33832501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99GTSX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,50308301,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191019,99L2LS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,46290501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OR7H801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OR7IM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OR7CX01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191019,9OR7CX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9O93QA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OR7KO01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OR7NO01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OCLCU01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,92680101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99FI9O01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OFYSH01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OFYSH01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191019,40412001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99HY7D01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99HY7D01,22217,CONJ.SC-AKX440LBK PANASONIC                  
20191019,99K0BQ01,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20191019,9O2SK101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191019,9O2SK101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99KMQX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OIMU001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99E41C01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9ODLM701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9NZWR801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99EGEU01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9O58X301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,80067801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,99CE2A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,67585201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,67585201,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191019,9OCWHR01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191019,9OKNQK01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191018,30269801,26222,CELULAR INFINITY W201 PRETO                  
20191018,22989401,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191018,09156701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,68963001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9O89VC01,25873,SMARTPHONE LG K12 PLUS PLATINUM              
20191018,9NYHO501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,35001901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,21262201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,44165001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,34723701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9ODGYA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99GQ1J01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20191018,84834801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9O11R301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99F2PN01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99BTT801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,23223601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9OQTHZ01,25367,TABLET NB729 MINI MS40G BRANCO               
20191018,90713101,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20191018,23649601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99E8PJ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,06373801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99EB0Q01,25872,SMARTPHONE LG K12 PLUS  AZUL                 
20191018,18489401,24949,SMARTPHONE BLU ADVANCE 4.0 L3 A110L DB PRATA 
20191018,18489401,24578,SMARTPHONE BLU ADVANCE 4.0 L3 A110L DB PRETO 
20191018,18489401,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191018,38628401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,52788101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,32916501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,79139101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99EQ5P01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,81369501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,53402701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,08409201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,88222701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9OR6WG01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99JM8801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99IJ5801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9OI6IY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99QLQZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,89824301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9O271A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,03249801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,9OAOR301,25481,SMARTPHONE LG K9 TV LM-X210BMW DOURADO       
20191018,77535001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99B5GV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,999RGD01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,99N5QS01,26386,SMARTPHONE LG K8 PLUS AZUL                   
20191018,67567201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191018,15550001,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191018,9OR74R01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,56701201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99DB0U01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99K5HY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,9O57G401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99D3DK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,19997401,21874,RADIO AE1500X/78 PHILIPS                     
20191017,9O1PNA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,9OHP3Z01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,00766801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99FPDJ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99F7GX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,9OPF1T01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,9OR6RG01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99I73301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,73622601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,93222101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,05551301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,66676301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,14353701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99EKMY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,32537301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,49795501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99E84301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,89777801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99J8TG01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,13375701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,04201801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,69967801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,99ESNK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191017,69272101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OMST501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,18929901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,39427101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,18693901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,29976201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OEJTA01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OB91801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,50830001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,55844501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,58911201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,90866401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,90866401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,97716501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,99J6FV01,25435,TABLET NB732 MINI MS50X PRETO                
20191016,65201601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,56398101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,99FRHH01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,12265501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OR65Z01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OR63Z01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OA33U01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20191016,9OJ8T301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9OR6C901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,99B3CO01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9O90T001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,99EZ6501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,22534801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,63907401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,12214601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,9NYN4Y01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191016,99DFL201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,09313301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99GHS301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,72128701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,74869101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99BN3Q01,24875,"TELEVISOR 32"" L1800 SEMP TCL                 "
20191015,99HWO201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9NZ9NV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OE34101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99HD8P01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,44486301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OGPI201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,82981801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OLOQF01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20191015,9OLOQF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,00113601,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20191015,99CJ2V01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OQ8SC01,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191015,97875301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99L1G601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99L1G601,25983,SMARTPHONE SAMSUNG GAL A10  A105 32GB VERMELH
20191015,99BAQ201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99E60P01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99E60P01,25546,"TELEVISOR SMART 32"" TC32FS600B PANASONIC     "
20191015,99AXS001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,50263901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99F8VM01,26222,CELULAR INFINITY W201 PRETO                  
20191015,10010701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,35809701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,04963101,26243,SUPORTE UNIV. BEDIN BU-25                    
20191015,04047601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,04963101,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20191015,16162901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OR5J601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OR5JK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9O0S1901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9NZU9301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OISIP01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9O7A9A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99DLUC01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20191015,99DLUC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99F1AK01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99DPVN01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,96048801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99H6SB01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,99CDAM01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OR5PC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,28921201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,94125001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,9OR5CW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191015,94164001,24794,CONJ.SC-MAX9000 L PANASONIC                  
20191014,99ET2Z01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99DI9H01,26005,SMARTPHONE SAMSUNG GAL A20  A205 32GB VERM   
20191014,33624801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99DT1A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,65659101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,86484301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,15808801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OFZ0B01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O8XKW01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O1WMC01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OG5G001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O7JKT01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99DI1A01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O3B9601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OKQRO01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OP26U01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99DLSG01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,34200201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OQHQS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OMN4701,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99COVS01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99ENB201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,11231401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99EWJO01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,09749001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,23369501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,10098601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OJBNQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191014,78626501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,80532101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99B3TJ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,51317201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99ERS501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OR4Y301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99JG9J01,21823,PEN DRIVE SONY R 8GB USMRGR                  
20191014,9OP0IF01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99JJ6401,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OR55V01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OGXOZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O6HZ801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O0G5N01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20191014,9O0G5N01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,07294501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,44323601,25884,CAIXA AMPLIFICADA MCO-07 MULTI CONNECT       
20191014,40916601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,30059601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,98828101,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20191014,9OJQKV01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99DDZH01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,38848301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9O2WXX01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,15319801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99CKYE01,25997,"TELEVISOR 40"" 40S6500FS HD LED SEMP TCL      "
20191014,99DD9E01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20191014,42106801,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20191014,42106801,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OR4SZ01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,99BKTY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OFY7X01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191014,9OR4VL01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191013,9OD2LY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191013,63838501,25366,TABLET NB728 MINI MS40G PRETO                
20191013,21229301,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20191013,21229301,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20191013,21583501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191013,21472601,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191013,73673201,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191012,9O66JL01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20191012,57682001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
